pair_id,odia_poem_line,english_poem_line,poem_context,poet,rhyming_word_odia,rhyming_word_english,emotion_tone,odia_word_count,english_word_count,has_alliteration,line_complexity
3282,ସରସ୍ୱତୀ ବନ୍ଦନା,adoration of Hanuman,Spiritual Practices,Devotional Corpus,ଦନ,hanuman,Joyful,4,3,False,Medium
3283,ଗଣେଶ ସ୍ତୁତି,worship of Krishna,Spiritual Practices,Devotional Corpus,ତ,krishna,Positive,5,3,False,Medium
3284,ଜଗନ୍ନାଥ ପ୍ରଣାମ,adoration of Ganesha,Spiritual Practices,Devotional Corpus,ମ,ganesha,Joyful,6,3,False,Medium
3285,ଜଗନ୍ନାଥ ପ୍ରଣାମ,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ମ,lakshmi,Positive,6,3,False,Medium
3286,ଲକ୍ଷ୍ମୀ ପ୍ରଣାମ,service of Lakshmi,Spiritual Practices,Devotional Corpus,ମ,lakshmi,Neutral,6,3,False,Medium
3287,ବିଷ୍ଣୁ ସେବା,bhajan of Shiva,Spiritual Practices,Devotional Corpus,ବ,shiva,Neutral,5,3,False,Simple
3288,ଦୁର୍ଗା କୀର୍ତ୍ତନ,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ତନ,lakshmi,Positive,7,3,False,Medium
3289,ଜଗନ୍ନାଥ ଧ୍ୟାନ,praise of Vishnu,Spiritual Practices,Devotional Corpus,ନ,vishnu,Joyful,6,3,False,Simple
3290,ଶିବ ପୂଜା,veneration of Ram,Spiritual Practices,Devotional Corpus,ଜ,ram,Neutral,4,3,False,Simple
3291,ରାମ ପ୍ରଣାମ,salutation of Hanuman,Spiritual Practices,Devotional Corpus,ମ,hanuman,Neutral,5,3,False,Complex
3292,ଦୁର୍ଗା ଧ୍ୟାନ,adoration of Krishna,Spiritual Practices,Devotional Corpus,ନ,krishna,Joyful,6,3,False,Medium
3293,ଜଗନ୍ନାଥ ପ୍ରାର୍ଥନା,service of Vishnu,Spiritual Practices,Devotional Corpus,ଥନ,vishnu,Neutral,7,3,False,Simple
3294,ଦୁର୍ଗା ଆରାଧନା,salutation of Krishna,Spiritual Practices,Devotional Corpus,ଧନ,krishna,Neutral,5,3,False,Complex
3295,ଶିବ ବନ୍ଦନା,meditation of Saraswati,Spiritual Practices,Devotional Corpus,ଦନ,saraswati,Neutral,4,3,False,Complex
3296,ବିଷ୍ଣୁ ଧ୍ୟାନ,prayer of Saraswati,Spiritual Practices,Devotional Corpus,ନ,saraswati,Neutral,6,3,False,Medium
3297,ଜଗନ୍ନାଥ ବନ୍ଦନା,meditation of Ram,Spiritual Practices,Devotional Corpus,ଦନ,ram,Neutral,5,3,False,Simple
3298,ଶିବ ଆରାଧନା,salutation of Durga,Spiritual Practices,Devotional Corpus,ଧନ,durga,Neutral,4,3,False,Medium
3299,ଲକ୍ଷ୍ମୀ ପୂଜା,service of Saraswati,Spiritual Practices,Devotional Corpus,ଜ,saraswati,Neutral,5,3,True,Medium
3300,ବିଷ୍ଣୁ ପ୍ରାର୍ଥନା,kirtan of Krishna,Spiritual Practices,Devotional Corpus,ଥନ,krishna,Neutral,7,3,True,Simple
3301,ଲକ୍ଷ୍ମୀ ପ୍ରାର୍ଥନା,prayer of Durga,Spiritual Practices,Devotional Corpus,ଥନ,durga,Neutral,7,3,False,Simple
3302,ବିଷ୍ଣୁ ସ୍ତୁତି,bhajan of Lakshmi,Spiritual Practices,Devotional Corpus,ତ,lakshmi,Neutral,6,3,False,Simple
3303,ଗଣେଶ ବନ୍ଦନା,worship of Krishna,Spiritual Practices,Devotional Corpus,ଦନ,krishna,Positive,4,3,False,Medium
3304,ଶିବ ଭଜନ,kirtan of Vishnu,Spiritual Practices,Devotional Corpus,ଭଜନ,vishnu,Neutral,3,3,False,Simple
3305,ଦୁର୍ଗା ଆରାଧନା,kirtan of Lakshmi,Spiritual Practices,Devotional Corpus,ଧନ,lakshmi,Neutral,5,3,False,Simple
3306,ଜଗନ୍ନାଥ ଆରାଧନା,service of Shiva,Spiritual Practices,Devotional Corpus,ଧନ,shiva,Neutral,5,3,True,Simple
3307,ରାମ ସ୍ତୁତି,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ତ,lakshmi,Positive,5,3,False,Medium
3308,ଲକ୍ଷ୍ମୀ ସ୍ତୁତି,kirtan of Durga,Spiritual Practices,Devotional Corpus,ତ,durga,Neutral,6,3,False,Simple
3309,ସରସ୍ୱତୀ ପୂଜା,salutation of Shiva,Spiritual Practices,Devotional Corpus,ଜ,shiva,Neutral,4,3,True,Medium
3310,ବିଷ୍ଣୁ ବନ୍ଦନା,kirtan of Jagannath,Spiritual Practices,Devotional Corpus,ଦନ,jagannath,Neutral,5,3,False,Medium
3311,ସରସ୍ୱତୀ ସ୍ତୁତି,bhajan of Saraswati,Spiritual Practices,Devotional Corpus,ତ,saraswati,Neutral,5,3,False,Medium
3312,ଦୁର୍ଗା ସ୍ତୁତି,salutation of Jagannath,Spiritual Practices,Devotional Corpus,ତ,jagannath,Neutral,6,3,False,Complex
3313,ହନୁମାନ କୀର୍ତ୍ତନ,worship of Durga,Spiritual Practices,Devotional Corpus,ତନ,durga,Positive,7,3,False,Simple
3314,ଦୁର୍ଗା ବନ୍ଦନା,adoration of Shiva,Spiritual Practices,Devotional Corpus,ଦନ,shiva,Joyful,5,3,False,Medium
3315,ଶିବ ସ୍ତୁତି,prayer of Shiva,Spiritual Practices,Devotional Corpus,ତ,shiva,Neutral,5,3,False,Simple
3316,ଲକ୍ଷ୍ମୀ ଭଜନ,prayer of Ram,Spiritual Practices,Devotional Corpus,ଭଜନ,ram,Neutral,4,3,False,Simple
3317,ହନୁମାନ ପୂଜା,prayer of Jagannath,Spiritual Practices,Devotional Corpus,ଜ,jagannath,Neutral,5,3,False,Medium
3318,ରାମ ପୂଜା,veneration of Jagannath,Spiritual Practices,Devotional Corpus,ଜ,jagannath,Neutral,4,3,False,Complex
3319,ଲକ୍ଷ୍ମୀ ପୂଜା,worship of Vishnu,Spiritual Practices,Devotional Corpus,ଜ,vishnu,Positive,5,3,False,Simple
3320,ଗଣେଶ ବନ୍ଦନା,bhajan of Shiva,Spiritual Practices,Devotional Corpus,ଦନ,shiva,Neutral,4,3,False,Simple
3321,ରାମ ପ୍ରାର୍ଥନା,meditation of Jagannath,Spiritual Practices,Devotional Corpus,ଥନ,jagannath,Neutral,6,3,False,Complex
3322,ଲକ୍ଷ୍ମୀ କୀର୍ତ୍ତନ,salutation of Lakshmi,Spiritual Practices,Devotional Corpus,ତନ,lakshmi,Neutral,7,3,False,Complex
3323,ଜଗନ୍ନାଥ ପ୍ରଣାମ,kirtan of Vishnu,Spiritual Practices,Devotional Corpus,ମ,vishnu,Neutral,6,3,False,Simple
3324,ଗଣେଶ ସ୍ତୁତି,kirtan of Hanuman,Spiritual Practices,Devotional Corpus,ତ,hanuman,Neutral,5,3,False,Simple
3325,ଦୁର୍ଗା କୀର୍ତ୍ତନ,prayer of Vishnu,Spiritual Practices,Devotional Corpus,ତନ,vishnu,Neutral,7,3,False,Simple
3326,ରାମ କୀର୍ତ୍ତନ,praise of Jagannath,Spiritual Practices,Devotional Corpus,ତନ,jagannath,Joyful,6,3,False,Medium
3327,ବିଷ୍ଣୁ ଭଜନ,veneration of Hanuman,Spiritual Practices,Devotional Corpus,ଭଜନ,hanuman,Neutral,4,3,False,Complex
3328,ବିଷ୍ଣୁ ପ୍ରାର୍ଥନା,bhajan of Ram,Spiritual Practices,Devotional Corpus,ଥନ,ram,Neutral,7,3,False,Simple
3329,ହନୁମାନ ଆରାଧନା,prayer of Saraswati,Spiritual Practices,Devotional Corpus,ଧନ,saraswati,Neutral,5,3,False,Medium
3330,ଲକ୍ଷ୍ମୀ ପ୍ରାର୍ଥନା,bhajan of Vishnu,Spiritual Practices,Devotional Corpus,ଥନ,vishnu,Neutral,7,3,False,Simple
3331,ଦୁର୍ଗା ପ୍ରାର୍ଥନା,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ଥନ,lakshmi,Positive,7,3,False,Medium
3332,ଲକ୍ଷ୍ମୀ କୀର୍ତ୍ତନ,veneration of Ganesha,Spiritual Practices,Devotional Corpus,ତନ,ganesha,Neutral,7,3,False,Complex
3333,ଶିବ ପୂଜା,service of Shiva,Spiritual Practices,Devotional Corpus,ଜ,shiva,Neutral,4,3,True,Simple
3334,ବିଷ୍ଣୁ ପ୍ରଣାମ,salutation of Durga,Spiritual Practices,Devotional Corpus,ମ,durga,Neutral,6,3,False,Medium
3335,ହନୁମାନ ସେବା,salutation of Hanuman,Spiritual Practices,Devotional Corpus,ବ,hanuman,Neutral,5,3,False,Complex
3336,ହନୁମାନ ସ୍ତୁତି,prayer of Saraswati,Spiritual Practices,Devotional Corpus,ତ,saraswati,Neutral,6,3,False,Medium
3337,କୃଷ୍ଣ ବନ୍ଦନା,praise of Ram,Spiritual Practices,Devotional Corpus,ଦନ,ram,Joyful,5,3,False,Simple
3338,ଦୁର୍ଗା ସେବା,praise of Hanuman,Spiritual Practices,Devotional Corpus,ବ,hanuman,Joyful,5,3,False,Simple
3339,ଶିବ ଭଜନ,praise of Saraswati,Spiritual Practices,Devotional Corpus,ଭଜନ,saraswati,Joyful,3,3,False,Medium
3340,ବିଷ୍ଣୁ ସେବା,salutation of Saraswati,Spiritual Practices,Devotional Corpus,ବ,saraswati,Neutral,5,3,True,Complex
3341,ହନୁମାନ ଭଜନ,prayer of Saraswati,Spiritual Practices,Devotional Corpus,ଭଜନ,saraswati,Neutral,4,3,False,Medium
3342,କୃଷ୍ଣ ପ୍ରଣାମ,service of Durga,Spiritual Practices,Devotional Corpus,ମ,durga,Neutral,6,3,False,Simple
3343,ସରସ୍ୱତୀ ବନ୍ଦନା,worship of Vishnu,Spiritual Practices,Devotional Corpus,ଦନ,vishnu,Positive,4,3,False,Simple
3344,କୃଷ୍ଣ କୀର୍ତ୍ତନ,meditation of Krishna,Spiritual Practices,Devotional Corpus,ତନ,krishna,Neutral,7,3,False,Complex
3345,ଲକ୍ଷ୍ମୀ ପ୍ରାର୍ଥନା,bhajan of Lakshmi,Spiritual Practices,Devotional Corpus,ଥନ,lakshmi,Neutral,7,3,False,Simple
3346,ଲକ୍ଷ୍ମୀ ଧ୍ୟାନ,praise of Ganesha,Spiritual Practices,Devotional Corpus,ନ,ganesha,Joyful,6,3,False,Simple
3347,ରାମ ଆରାଧନା,veneration of Durga,Spiritual Practices,Devotional Corpus,ଧନ,durga,Neutral,4,3,False,Medium
3348,ଦୁର୍ଗା ସ୍ତୁତି,bhajan of Hanuman,Spiritual Practices,Devotional Corpus,ତ,hanuman,Neutral,6,3,False,Simple
3349,ଗଣେଶ କୀର୍ତ୍ତନ,bhajan of Jagannath,Spiritual Practices,Devotional Corpus,ତନ,jagannath,Neutral,6,3,False,Medium
3350,ଗଣେଶ କୀର୍ତ୍ତନ,praise of Hanuman,Spiritual Practices,Devotional Corpus,ତନ,hanuman,Joyful,6,3,False,Simple
3351,ଗଣେଶ ଭଜନ,salutation of Ganesha,Spiritual Practices,Devotional Corpus,ଭଜନ,ganesha,Neutral,3,3,False,Complex
3352,ସରସ୍ୱତୀ ସ୍ତୁତି,service of Jagannath,Spiritual Practices,Devotional Corpus,ତ,jagannath,Neutral,5,3,False,Medium
3353,କୃଷ୍ଣ ସେବା,praise of Vishnu,Spiritual Practices,Devotional Corpus,ବ,vishnu,Joyful,5,3,False,Simple
3354,ବିଷ୍ଣୁ କୀର୍ତ୍ତନ,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ତନ,lakshmi,Positive,7,3,False,Medium
3355,କୃଷ୍ଣ ସ୍ତୁତି,meditation of Jagannath,Spiritual Practices,Devotional Corpus,ତ,jagannath,Neutral,6,3,False,Complex
3356,କୃଷ୍ଣ କୀର୍ତ୍ତନ,kirtan of Vishnu,Spiritual Practices,Devotional Corpus,ତନ,vishnu,Neutral,7,3,False,Simple
3357,ବିଷ୍ଣୁ ଭଜନ,worship of Ganesha,Spiritual Practices,Devotional Corpus,ଭଜନ,ganesha,Positive,4,3,False,Medium
3358,ଲକ୍ଷ୍ମୀ ସ୍ତୁତି,meditation of Krishna,Spiritual Practices,Devotional Corpus,ତ,krishna,Neutral,6,3,False,Complex
3359,ଜଗନ୍ନାଥ ଭଜନ,kirtan of Saraswati,Spiritual Practices,Devotional Corpus,ଭଜନ,saraswati,Neutral,4,3,False,Medium
3360,କୃଷ୍ଣ ଧ୍ୟାନ,praise of Lakshmi,Spiritual Practices,Devotional Corpus,ନ,lakshmi,Joyful,6,3,False,Simple
3361,ବିଷ୍ଣୁ ଧ୍ୟାନ,service of Lakshmi,Spiritual Practices,Devotional Corpus,ନ,lakshmi,Neutral,6,3,False,Medium
3362,ରାମ ପୂଜା,kirtan of Saraswati,Spiritual Practices,Devotional Corpus,ଜ,saraswati,Neutral,4,3,False,Medium
3363,ଜଗନ୍ନାଥ ପ୍ରାର୍ଥନା,veneration of Jagannath,Spiritual Practices,Devotional Corpus,ଥନ,jagannath,Neutral,7,3,False,Complex
3364,କୃଷ୍ଣ ପ୍ରାର୍ଥନା,meditation of Saraswati,Spiritual Practices,Devotional Corpus,ଥନ,saraswati,Neutral,7,3,False,Complex
3365,ଶିବ ଧ୍ୟାନ,meditation of Saraswati,Spiritual Practices,Devotional Corpus,ନ,saraswati,Neutral,5,3,False,Complex
3366,ବିଷ୍ଣୁ ସେବା,prayer of Vishnu,Spiritual Practices,Devotional Corpus,ବ,vishnu,Neutral,5,3,False,Simple
3367,ଲକ୍ଷ୍ମୀ ଧ୍ୟାନ,prayer of Krishna,Spiritual Practices,Devotional Corpus,ନ,krishna,Neutral,6,3,False,Simple
3368,କୃଷ୍ଣ ସେବା,worship of Durga,Spiritual Practices,Devotional Corpus,ବ,durga,Positive,5,3,False,Simple
3369,ହନୁମାନ ସେବା,praise of Lakshmi,Spiritual Practices,Devotional Corpus,ବ,lakshmi,Joyful,5,3,False,Simple
3370,ଦୁର୍ଗା ପୂଜା,bhajan of Jagannath,Spiritual Practices,Devotional Corpus,ଜ,jagannath,Neutral,5,3,False,Medium
3371,ରାମ ବନ୍ଦନା,praise of Shiva,Spiritual Practices,Devotional Corpus,ଦନ,shiva,Joyful,4,3,False,Simple
3372,ଗଣେଶ ସ୍ତୁତି,meditation of Ganesha,Spiritual Practices,Devotional Corpus,ତ,ganesha,Neutral,5,3,False,Complex
3373,ଶିବ ଆରାଧନା,adoration of Durga,Spiritual Practices,Devotional Corpus,ଧନ,durga,Joyful,4,3,False,Medium
3374,ଗଣେଶ ପ୍ରାର୍ଥନା,service of Vishnu,Spiritual Practices,Devotional Corpus,ଥନ,vishnu,Neutral,6,3,False,Simple
3375,ରାମ କୀର୍ତ୍ତନ,worship of Lakshmi,Spiritual Practices,Devotional Corpus,ତନ,lakshmi,Positive,6,3,False,Medium
3376,ରାମ ପୂଜା,veneration of Ram,Spiritual Practices,Devotional Corpus,ଜ,ram,Neutral,4,3,False,Simple
3377,ହନୁମାନ ପ୍ରଣାମ,salutation of Krishna,Spiritual Practices,Devotional Corpus,ମ,krishna,Neutral,6,3,False,Complex
3378,ହନୁମାନ କୀର୍ତ୍ତନ,worship of Ganesha,Spiritual Practices,Devotional Corpus,ତନ,ganesha,Positive,7,3,False,Medium
3379,ଲକ୍ଷ୍ମୀ ଧ୍ୟାନ,adoration of Hanuman,Spiritual Practices,Devotional Corpus,ନ,hanuman,Joyful,6,3,False,Medium
3380,ରାମ ପ୍ରାର୍ଥନା,salutation of Jagannath,Spiritual Practices,Devotional Corpus,ଥନ,jagannath,Neutral,6,3,False,Complex
3381,କୃଷ୍ଣ ଧ୍ୟାନ,kirtan of Lakshmi,Spiritual Practices,Devotional Corpus,ନ,lakshmi,Neutral,6,3,False,Simple
3382,ବିଷ୍ଣୁ ଧ୍ୟାନ,bhajan of Shiva,Spiritual Practices,Devotional Corpus,ନ,shiva,Neutral,6,3,False,Simple
3383,ଜଗନ୍ନାଥ ଧ୍ୟାନ,salutation of Ganesha,Spiritual Practices,Devotional Corpus,ନ,ganesha,Neutral,6,3,False,Complex
3384,ସାଙ୍ଗରେ ଆସ,Come with me,Daily Talk,Conversational,ଆସ,me,Neutral,4,3,False,Simple
3385,ଭୋକ ଲାଗିଛି,I am hungry,Daily Talk,Conversational,ଛ,hungry,Neutral,5,3,False,Simple
3386,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3387,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3388,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3389,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3390,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3391,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3392,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3393,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3394,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3395,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3396,ବସ ଆସିଛି,Bus has come,Daily Talk,Conversational,ଛ,come,Neutral,3,3,False,Simple
3397,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3398,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3399,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3400,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3401,କିଛି ନାହିଁ,It's nothing,Daily Talk,Conversational,ହ,nothing,Neutral,4,3,False,Medium
3402,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3403,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3404,ଭୋକ ଲାଗିଛି,I am hungry,Daily Talk,Conversational,ଛ,hungry,Neutral,5,3,False,Simple
3405,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3406,କିଛି ନାହିଁ,It's nothing,Daily Talk,Conversational,ହ,nothing,Neutral,4,3,False,Medium
3407,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3408,ବସ ଆସିଛି,Bus has come,Daily Talk,Conversational,ଛ,come,Neutral,3,3,False,Simple
3409,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3410,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3411,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3412,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3413,ସାଙ୍ଗରେ ଆସ,Come with me,Daily Talk,Conversational,ଆସ,me,Neutral,4,3,False,Simple
3414,ସାଙ୍ଗରେ ଆସ,Come with me,Daily Talk,Conversational,ଆସ,me,Neutral,4,3,False,Simple
3415,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3416,ବସ ଆସିଛି,Bus has come,Daily Talk,Conversational,ଛ,come,Neutral,3,3,False,Simple
3417,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3418,ଭୋକ ଲାଗିଛି,I am hungry,Daily Talk,Conversational,ଛ,hungry,Neutral,5,3,False,Simple
3419,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3420,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3421,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3422,ଭୋକ ଲାଗିଛି,I am hungry,Daily Talk,Conversational,ଛ,hungry,Neutral,5,3,False,Simple
3423,କିଛି ନାହିଁ,It's nothing,Daily Talk,Conversational,ହ,nothing,Neutral,4,3,False,Medium
3424,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3425,ଭୋକ ଲାଗିଛି,I am hungry,Daily Talk,Conversational,ଛ,hungry,Neutral,5,3,False,Simple
3426,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3427,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3428,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3429,ବସ ଆସିଛି,Bus has come,Daily Talk,Conversational,ଛ,come,Neutral,3,3,False,Simple
3430,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3431,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3432,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3433,ପିପାସା ଲାଗିଛି,I am thirsty,Daily Talk,Conversational,ଛ,thirsty,Neutral,6,3,False,Simple
3434,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3435,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3436,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
3437,କାନ୍ଧ ବ୍ୟଥା ହେଉଛି,Shoulder is paining,Daily Talk,Conversational,ଉଛ,paining,Sad,7,3,False,Medium
3438,କେତେ ବଜେ,What time is it,Daily Talk,Conversational,ବଜ,it,Neutral,3,4,True,Simple
3439,ଫୋନ୍ ବଜୁଛି,Phone is ringing,Daily Talk,Conversational,ଛ,ringing,Neutral,4,3,False,Simple
3440,ଚିନ୍ତା କର ନାହିଁ,Don't worry,Daily Talk,Conversational,ହ,worry,Positive,6,3,False,Simple
3441,ଟ୍ରେନ ଛୁଟିଗଲା,Train departed,Daily Talk,Conversational,ଗଲ,departed,Neutral,6,2,False,Complex
